index,cond,elev,hum,lat,lng,loc,pres,temp,time
2709,Clear,767.487915039,0.57,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,83.74,1423782000
2710,Partly Cloudy,767.487915039,0.65,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,81.11,1423785600
2711,Clear,767.487915039,0.63,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,81.37,1423789200
2712,Clear,767.487915039,0.79,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,72.0,1424311200
2713,Clear,767.487915039,0.8,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,71.48,1424314800
2714,Clear,767.487915039,0.8,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,71.48,1424318400
2715,Dry,767.487915039,0.81,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,73.04,1424322000
2716,Clear,767.487915039,0.84,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,71.87,1424325600
2717,Clear,767.487915039,0.84,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,71.87,1424329200
2718,Clear,767.487915039,0.84,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,70.16,1424332800
2719,Clear,767.487915039,0.77,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,72.58,1424336400
2720,Clear,767.487915039,0.76,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,73.04,1424340000
2721,Clear,767.487915039,0.71,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,75.81,1424343600
2722,Mostly Cloudy,767.487915039,0.67,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,78.04,1424347200
2723,Clear,767.487915039,0.65,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,79.74,1424350800
2724,Clear,767.487915039,0.61,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,81.09,1424354400
2725,Clear,767.487915039,0.65,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,80.86,1424358000
2726,Clear,767.487915039,0.69,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,79.28,1424361600
2727,Clear,767.487915039,0.61,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,81.97,1424365200
2728,Mostly Cloudy,767.487915039,0.61,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,82.25,1424368800
2729,Clear,767.487915039,0.62,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,81.08,1424372400
2730,Clear,767.487915039,0.69,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,78.45,1424376000
2731,Clear,767.487915039,0.73,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,75.26,1424379600
2732,Clear,767.487915039,0.75,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,74.26,1424383200
2733,Clear,767.487915039,0.81,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,73.26,1424386800
2734,Mostly Cloudy,767.487915039,0.74,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,73.0,1424390400
2735,Clear,767.487915039,0.72,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,73.74,1424394000
2736,Clear,767.487915039,0.86,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,68.0,1424919600
2737,Clear,767.487915039,0.89,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,68.0,1424923200
2738,Clear,767.487915039,0.88,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.48,1424926800
2739,Clear,767.487915039,0.9,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,66.96,1424930400
2740,Clear,767.487915039,0.88,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,66.96,1424934000
2741,Clear,767.487915039,0.88,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.48,1424937600
2742,Clear,767.487915039,0.91,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,68.16,1424941200
2743,Clear,767.487915039,0.81,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,71.28,1424944800
2744,Clear,767.487915039,0.79,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,72.51,1424948400
2745,Clear,767.487915039,0.72,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,75.62,1424952000
2746,Clear,767.487915039,0.68,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,77.62,1424955600
2747,Clear,767.487915039,0.63,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,80.93,1424959200
2748,Clear,767.487915039,0.59,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,82.93,1424962800
2749,Clear,767.487915039,0.5,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,84.16,1424966400
2750,Clear,767.487915039,0.5,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,84.81,1424970000
2751,Mostly Cloudy,767.487915039,0.49,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,84.81,1424973600
2752,Clear,767.487915039,0.51,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,84.06,1424977200
2753,Clear,767.487915039,0.67,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,78.04,1424980800
2754,Clear,767.487915039,0.7,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,76.58,1424984400
2755,Clear,767.487915039,0.73,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,74.35,1424988000
2756,Clear,767.487915039,0.74,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,74.35,1424991600
2757,Clear,767.487915039,0.73,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,74.61,1424995200
2758,Clear,767.487915039,0.73,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,74.09,1424998800
2759,Clear,767.487915039,0.76,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,72.35,1425002400
2760,Clear,767.487915039,0.86,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,69.48,1425524400
2761,Clear,767.487915039,0.84,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,69.48,1425528000
2762,Dry,767.487915039,0.8,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,70.96,1425531600
2763,Dry,767.487915039,0.83,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,69.48,1425535200
2764,Clear,767.487915039,0.86,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,68.0,1425538800
2765,Clear,767.487915039,1.0,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,64.0,1425542400
2766,Clear,767.487915039,0.89,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,69.88,1425546000
2767,Clear,767.487915039,0.91,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,82.0,1425549600
2768,Mostly Cloudy,767.487915039,0.81,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,79.33,1425553200
2769,Mostly Cloudy,767.487915039,0.69,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,75.74,1425556800
2770,Clear,767.487915039,0.58,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,80.44,1425560400
2771,Clear,767.487915039,0.61,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,81.35,1425564000
2772,Clear,767.487915039,0.63,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,82.0,1425567600
2773,Clear,767.487915039,0.52,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,84.7,1425571200
2774,Clear,767.487915039,0.49,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,87.04,1425574800
2775,Partly Cloudy,767.487915039,0.48,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,86.23,1425578400
2776,Clear,767.487915039,0.45,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,88.42,1425582000
2777,Clear,767.487915039,0.53,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,86.23,1425585600
2778,Clear,767.487915039,0.66,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,79.98,1425589200
2779,Clear,767.487915039,0.67,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,75.61,1425592800
2780,Clear,767.487915039,0.72,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,73.83,1425596400
2781,Clear,767.487915039,0.77,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,72.85,1425600000
2782,Clear,767.487915039,0.78,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,73.61,1425603600
2783,Clear,767.487915039,0.84,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,71.7,1425607200
2784,Clear,767.487915039,0.84,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,70.0,1426129200
2785,Clear,767.487915039,0.83,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,70.0,1426132800
2786,Clear,767.487915039,0.88,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.48,1426136400
2787,Clear,767.487915039,0.88,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.48,1426140000
2788,Clear,767.487915039,0.9,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,66.96,1426143600
2789,Clear,767.487915039,0.9,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,66.96,1426147200
2790,Clear,767.487915039,0.95,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,66.16,1426150800
2791,Clear,767.487915039,0.92,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,68.58,1426154400
2792,Clear,767.487915039,0.83,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,73.26,1426158000
2793,Partly Cloudy,767.487915039,0.74,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,75.39,1426161600
2794,Clear,767.487915039,0.71,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,76.93,1426165200
2795,Clear,767.487915039,0.68,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,78.27,1426168800
2796,Clear,767.487915039,0.68,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,80.04,1426172400
2797,Clear,767.487915039,0.63,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,81.39,1426176000
2798,Clear,767.487915039,0.61,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,81.93,1426179600
2799,Mostly Cloudy,767.487915039,0.58,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,82.16,1426183200
2800,Clear,767.487915039,0.83,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,77.09,1426186800
2801,Clear,767.487915039,0.82,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,73.63,1426190400
2802,Clear,767.487915039,0.77,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,73.16,1426194000
2803,Clear,767.487915039,0.79,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,70.74,1426197600
2804,Clear,767.487915039,0.77,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,71.0,1426201200
2805,Mostly Cloudy,767.487915039,0.82,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,69.74,1426204800
2806,Clear,767.487915039,0.83,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,69.74,1426208400
2807,Clear,767.487915039,0.83,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,69.74,1426212000
2808,Clear,767.487915039,0.93,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,66.0,1426734000
2809,Clear,767.487915039,0.93,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,66.0,1426737600
2810,Clear,767.487915039,0.93,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,66.0,1426741200
2811,Clear,767.487915039,0.9,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.48,1426744800
2812,Clear,767.487915039,0.76,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.48,1426748400
2813,Clear,767.487915039,0.86,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,68.0,1426752000
2814,Clear,767.487915039,0.86,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,69.04,1426755600
2815,Clear,767.487915039,0.89,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,69.28,1426759200
2816,Clear,767.487915039,0.83,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,71.39,1426762800
2817,Mostly Cloudy,767.487915039,0.78,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,73.83,1426766400
2818,Clear,767.487915039,0.74,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,75.39,1426770000
2819,Clear,767.487915039,0.7,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,77.39,1426773600
2820,Clear,767.487915039,0.66,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,79.51,1426777200
2821,Clear,767.487915039,0.63,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,79.97,1426780800
2822,Clear,767.487915039,0.68,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,77.55,1426784400
2823,Overcast,767.487915039,0.84,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,71.35,1426788000
2824,Clear,767.487915039,0.85,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,70.55,1426791600
2825,Clear,767.487915039,0.9,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,68.97,1426795200
2826,Clear,767.487915039,0.87,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,69.97,1426798800
2827,Clear,767.487915039,0.88,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.52,1426802400
2828,Clear,767.487915039,0.86,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,68.26,1426806000
2829,Mostly Cloudy,767.487915039,0.88,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,68.0,1426809600
2830,Clear,767.487915039,0.89,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.26,1426813200
2831,Clear,767.487915039,0.9,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.0,1426816800
2832,Clear,767.487915039,0.82,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.48,1427338800
2833,Clear,767.487915039,0.82,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.48,1427342400
2834,Clear,767.487915039,0.82,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.48,1427346000
2835,Clear,767.487915039,0.86,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,66.0,1427349600
2836,Clear,767.487915039,0.86,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,66.0,1427353200
2837,Clear,767.487915039,0.88,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,65.22,1427356800
2838,Clear,767.487915039,0.86,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,66.47,1427360400
2839,Clear,767.487915039,0.88,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,66.81,1427364000
2840,Clear,767.487915039,0.84,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,69.93,1427367600
2841,Clear,767.487915039,0.76,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,71.93,1427371200
2842,Clear,767.487915039,0.72,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,75.16,1427374800
2843,Clear,767.487915039,0.54,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,80.5,1427378400
2844,Clear,767.487915039,0.54,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,82.16,1427382000
2845,Clear,767.487915039,0.49,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,82.46,1427385600
2846,Clear,767.487915039,0.46,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,84.23,1427389200
2847,Mostly Cloudy,767.487915039,0.46,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,83.77,1427392800
2848,Clear,767.487915039,0.45,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,84.0,1427396400
2849,Clear,767.487915039,0.44,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,83.65,1427400000
2850,Clear,767.487915039,0.48,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,80.77,1427403600
2851,Clear,767.487915039,0.6,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,77.0,1427407200
2852,Clear,767.487915039,0.67,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,74.63,1427410800
2853,Clear,767.487915039,0.74,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,72.5,1427414400
2854,Clear,767.487915039,0.76,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,71.26,1427418000
2855,Clear,767.487915039,0.73,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,70.48,1427421600
2856,Clear,767.487915039,0.8,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,68.0,1427943600
2857,Clear,767.487915039,0.85,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,66.52,1427947200
2858,Clear,767.487915039,0.91,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,66.0,1427950800
2859,Clear,767.487915039,0.91,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,66.0,1427954400
2860,Clear,767.487915039,0.86,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,66.0,1427958000
2861,Clear,767.487915039,0.87,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,65.48,1427961600
2862,Clear,767.487915039,0.86,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,66.05,1427965200
2863,Clear,767.487915039,0.86,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,65.81,1427968800
2864,Clear,767.487915039,0.81,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,69.04,1427972400
2865,Partly Cloudy,767.487915039,0.71,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,71.39,1427976000
2866,Clear,767.487915039,0.68,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,75.29,1427979600
2867,Clear,767.487915039,0.71,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,77.29,1427983200
2868,Clear,767.487915039,0.71,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,82.53,1427986800
2869,Clear,767.487915039,0.56,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,78.93,1427990400
2870,Clear,767.487915039,0.56,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,78.04,1427994000
2871,Clear,767.487915039,0.57,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,76.7,1427997600
2872,Clear,767.487915039,0.57,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,76.74,1428001200
2873,Clear,767.487915039,0.69,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,72.71,1428004800
2874,Clear,767.487915039,0.75,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,70.16,1428008400
2875,Clear,767.487915039,0.76,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.26,1428012000
2876,Clear,767.487915039,0.78,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,66.74,1428015600
2877,Partly Cloudy,767.487915039,0.77,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,66.26,1428019200
2878,Clear,767.487915039,0.82,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,65.26,1428022800
2879,Clear,767.487915039,0.83,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,65.0,1428026400
2880,Clear,767.487915039,0.82,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,63.74,1428548400
2881,Clear,767.487915039,0.8,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,63.74,1428552000
2882,Clear,767.487915039,0.82,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,63.22,1428555600
2883,Clear,767.487915039,0.84,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,62.48,1428559200
2884,Clear,767.487915039,0.8,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,62.48,1428562800
2885,Clear,767.487915039,0.8,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,62.48,1428566400
2886,Clear,767.487915039,0.83,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,62.16,1428570000
2887,Clear,767.487915039,0.83,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,63.81,1428573600
2888,Clear,767.487915039,0.8,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,64.93,1428577200
2889,Partly Cloudy,767.487915039,0.78,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.39,1428580800
2890,Clear,767.487915039,0.73,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,70.05,1428584400
2891,Clear,767.487915039,0.68,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,72.81,1428588000
2892,Clear,767.487915039,0.6,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,74.81,1428591600
2893,Clear,767.487915039,0.62,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,75.93,1428595200
2894,Clear,767.487915039,0.59,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,77.69,1428598800
2895,Partly Cloudy,767.487915039,0.65,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,74.58,1428602400
2896,Clear,767.487915039,0.67,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,74.25,1428606000
2897,Clear,767.487915039,0.72,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,72.16,1428609600
2898,Clear,767.487915039,0.74,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,69.93,1428613200
2899,Clear,767.487915039,0.76,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.0,1428616800
2900,Clear,767.487915039,0.8,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.0,1428620400
2901,Mostly Cloudy,767.487915039,0.8,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,65.74,1428624000
2902,Clear,767.487915039,0.82,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,64.26,1428627600
2903,Clear,767.487915039,0.8,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,64.0,1428631200
2904,Foggy,767.487915039,0.9,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.48,1429153200
2905,Clear,767.487915039,0.9,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.48,1429156800
2906,Foggy,767.487915039,0.9,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.48,1429160400
2907,Foggy,767.487915039,0.9,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.48,1429164000
2908,Foggy,767.487915039,0.95,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,66.0,1429167600
2909,Foggy,767.487915039,0.87,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,68.0,1429171200
2910,Clear,767.487915039,0.92,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,65.93,1429174800
2911,Clear,767.487915039,0.94,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,65.72,1429178400
2912,Clear,767.487915039,0.91,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,68.62,1429182000
2913,Partly Cloudy,767.487915039,0.8,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,73.74,1429185600
2914,Clear,767.487915039,0.78,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,74.74,1429189200
2915,Clear,767.487915039,0.74,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,76.74,1429192800
2916,Clear,767.487915039,0.68,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,78.97,1429196400
2917,Clear,767.487915039,0.67,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,78.08,1429200000
2918,Clear,767.487915039,0.8,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,72.32,1429203600
2919,Mostly Cloudy,767.487915039,0.78,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,73.53,1429207200
2920,Clear,767.487915039,0.81,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,72.28,1429210800
2921,Clear,767.487915039,0.83,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,72.16,1429214400
2922,Clear,767.487915039,0.82,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,71.04,1429218000
2923,Clear,767.487915039,0.8,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,69.26,1429221600
2924,Clear,767.487915039,0.84,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.26,1429225200
2925,Mostly Cloudy,767.487915039,0.87,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.0,1429228800
2926,Clear,767.487915039,0.85,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.0,1429232400
2927,Clear,767.487915039,0.85,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,67.0,1429236000
2928,Clear,767.487915039,0.88,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,66.0,1429758000
2929,Clear,767.487915039,0.86,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,66.0,1429761600
2930,Clear,767.487915039,0.86,-23.5505199,-46.6333094,"Sao Paulo,Brazil",1000.0,66.0,1429765200
